//V	Name	X	Y	st	e	l	Demand
Arc	72	97	55.44	55.44	55.44
Arc	72	76	37.34	37.34	37.34
Arc	72	98	45.28	45.28	45.28
Arc	72	77	35.0	35.0	35.0
Arc	72	99	50.04	50.04	50.04
Arc	72	78	35.36	35.36	35.36
Arc	72	79	34.0	34.0	34.0
Arc	72	100	55.04	55.04	55.04
Arc	72	80	32.39	32.39	32.39
Arc	72	81	32.39	32.39	32.39
Arc	72	82	33.3	33.3	33.3
Arc	72	83	31.4	31.4	31.4
Arc	72	84	32.76	32.76	32.76
Arc	72	85	33.54	33.54	33.54
Arc	72	86	28.18	28.18	28.18
Arc	72	87	27.73	27.73	27.73
Arc	73	88	40.36	40.36	40.36
Arc	73	89	40.31	40.31	40.31
Arc	73	90	40.61	40.61	40.61
Arc	73	91	43.86	43.86	43.86
Arc	73	92	60.42	60.42	60.42
Arc	73	93	61.27	61.27	61.27
Arc	73	94	58.59	58.59	58.59
Arc	73	95	58.31	58.31	58.31
Arc	73	74	39.32	39.32	39.32
Arc	73	96	59.36	59.36	59.36
Arc	73	75	58.6	58.6	58.6
Arc	73	97	63.63	63.63	63.63
Arc	73	76	5.39	5.39	5.39
Arc	73	98	56.4	56.4	56.4
Arc	73	77	4.0	4.0	4.0
Arc	73	99	62.2	62.2	62.2
Arc	73	78	6.4	6.4	6.4
Arc	73	79	5.0	5.0	5.0
Arc	73	100	66.29	66.29	66.29
Arc	73	80	8.6	8.6	8.6
Arc	73	81	8.6	8.6	8.6
Arc	73	82	30.23	30.23	30.23
Arc	73	83	32.02	32.02	32.02
Arc	73	84	35.61	35.61	35.61
Arc	73	85	38.42	38.42	38.42
Arc	73	86	36.07	36.07	36.07
Arc	73	87	36.8	36.8	36.8
Arc	74	88	27.73	27.73	27.73
Arc	74	89	25.08	25.08	25.08
Arc	74	90	21.19	21.19	21.19
Arc	74	91	25.96	25.96	25.96
Arc	74	92	51.92	51.92	51.92
Arc	74	93	51.42	51.42	51.42
Arc	74	94	48.51	48.51	48.51
Arc	74	95	45.89	45.89	45.89
Arc	74	96	45.54	45.54	45.54
Arc	74	75	31.05	31.05	31.05
Arc	74	97	50.49	50.49	50.49
Arc	74	76	37.0	37.0	37.0
Arc	74	98	40.31	40.31	40.31
Arc	74	77	35.36	35.36	35.36
Arc	74	99	45.04	45.04	45.04
Arc	74	78	35.0	35.0	35.0
Arc	74	79	34.37	34.37	34.37
Arc	74	100	50.04	50.04	50.04
Arc	74	80	33.53	33.53	33.53
Arc	74	81	32.0	32.0	32.0
Arc	74	82	29.73	29.73	29.73
Arc	74	83	27.59	27.59	27.59
Arc	74	84	28.6	28.6	28.6
Arc	74	85	29.15	29.15	29.15
Arc	74	86	23.85	23.85	23.85
Arc	74	87	23.32	23.32	23.32
Arc	75	88	20.62	20.62	20.62
Arc	75	89	19.31	19.31	19.31
Arc	75	90	18.03	18.03	18.03
Arc	75	91	15.81	15.81	15.81
Arc	75	92	29.73	29.73	29.73
Arc	75	93	28.28	28.28	28.28
Arc	75	94	26.25	26.25	26.25
Arc	75	95	22.67	22.67	22.67
Arc	75	96	21.21	21.21	21.21
Arc	75	97	25.0	25.0	25.0
Arc	75	76	54.08	54.08	54.08
Arc	75	98	16.4	16.4	16.4
Arc	75	77	55.44	55.44	55.44
Arc	75	99	18.03	18.03	18.03
Arc	75	78	52.43	52.43	52.43
Arc	75	79	54.67	54.67	54.67
Arc	75	100	22.36	22.36	22.36
Arc	75	80	56.57	56.57	56.57
Arc	75	81	50.0	50.0	50.0
Arc	75	82	31.62	31.62	31.62
Arc	75	83	28.79	28.79	28.79
Arc	75	84	25.96	25.96	25.96
Arc	75	85	23.54	23.54	23.54
Arc	75	86	23.26	23.26	23.26
Arc	75	87	22.36	22.36	22.36
Arc	76	77	5.39	5.39	5.39
Arc	76	88	35.36	35.36	35.36
Arc	76	99	57.01	57.01	57.01
Arc	76	78	2.0	2.0	2.0
Arc	76	89	35.47	35.47	35.47
Arc	76	79	5.83	5.83	5.83
Arc	76	100	61.03	61.03	61.03
Arc	76	90	36.06	36.06	36.06
Arc	76	80	11.18	11.18	11.18
Arc	76	91	39.05	39.05	39.05
Arc	76	81	5.0	5.0	5.0
Arc	76	92	55.04	55.04	55.04
Arc	76	82	25.0	25.0	25.0
Arc	76	93	55.9	55.9	55.9
Arc	76	83	26.91	26.91	26.91
Arc	76	94	53.24	53.24	53.24
Arc	76	84	30.48	30.48	30.48
Arc	76	95	53.0	53.0	53.0
Arc	76	85	33.3	33.3	33.3
Arc	76	96	54.08	54.08	54.08
Arc	76	86	31.24	31.24	31.24
Arc	76	97	58.31	58.31	58.31
Arc	76	87	32.02	32.02	32.02
Arc	76	98	51.22	51.22	51.22
Arc	77	88	37.8	37.8	37.8
Arc	77	99	59.91	59.91	59.91
Arc	77	78	5.0	5.0	5.0
Arc	77	89	37.54	37.54	37.54
Arc	77	79	1.0	1.0	1.0
Arc	77	100	64.14	64.14	64.14
Arc	77	90	37.54	37.54	37.54
Arc	77	80	5.83	5.83	5.83
Arc	77	91	41.04	41.04	41.04
Arc	77	81	5.83	5.83	5.83
Arc	77	92	58.87	58.87	58.87
Arc	77	82	28.18	28.18	28.18
Arc	77	93	59.62	59.62	59.62
Arc	77	83	29.68	29.68	29.68
Arc	77	94	56.86	56.86	56.86
Arc	77	84	33.29	33.29	33.29
Arc	77	95	56.36	56.36	56.36
Arc	77	85	36.06	36.06	36.06
Arc	77	96	57.31	57.31	57.31
Arc	77	86	33.3	33.3	33.3
Arc	77	97	61.72	61.72	61.72
Arc	77	87	33.97	33.97	33.97
Arc	77	98	54.08	54.08	54.08
Arc	78	88	33.97	33.97	33.97
Arc	78	99	55.8	55.8	55.8
Arc	78	89	33.97	33.97	33.97
Arc	78	79	5.1	5.1	5.1
Arc	78	100	59.91	59.91	59.91
Arc	78	90	34.41	34.41	34.41
Arc	78	80	10.44	10.44	10.44
Arc	78	91	37.54	37.54	37.54
Arc	78	81	3.0	3.0	3.0
Arc	78	92	54.23	54.23	54.23
Arc	78	82	23.85	23.85	23.85
Arc	78	93	55.04	55.04	55.04
Arc	78	83	25.61	25.61	25.61
Arc	78	94	52.33	52.33	52.33
Arc	78	84	29.21	29.21	29.21
Arc	78	95	51.97	51.97	51.97
Arc	78	85	32.02	32.02	32.02
Arc	78	96	53.0	53.0	53.0
Arc	78	86	29.73	29.73	29.73
Arc	78	97	57.31	57.31	57.31
Arc	78	87	30.48	30.48	30.48
Arc	78	98	50.0	50.0	50.0
Arc	79	88	37.2	37.2	37.2
Arc	79	99	59.36	59.36	59.36
Arc	79	89	36.88	36.88	36.88
Arc	79	100	63.63	63.63	63.63
Arc	79	90	36.8	36.8	36.8
Arc	79	80	5.39	5.39	5.39
Arc	79	91	40.36	40.36	40.36
Arc	79	81	5.39	5.39	5.39
Arc	79	92	58.52	58.52	58.52
Arc	79	82	27.73	27.73	27.73
Arc	79	93	59.24	59.24	59.24
Arc	79	83	29.15	29.15	29.15
Arc	79	94	56.46	56.46	56.46
Arc	79	84	32.76	32.76	32.76
Arc	79	95	55.9	55.9	55.9
Arc	79	85	35.51	35.51	35.51
Arc	79	96	56.82	56.82	56.82
Arc	79	86	32.65	32.65	32.65
Arc	79	97	61.27	61.27	61.27
Arc	79	87	33.3	33.3	33.3
Arc	79	98	53.54	53.54	53.54
Arc	80	88	40.31	40.31	40.31
Arc	80	99	62.65	62.65	62.65
Arc	80	89	39.66	39.66	39.66
Arc	80	100	67.08	67.08	67.08
Arc	80	90	39.05	39.05	39.05
Arc	80	91	43.01	43.01	43.01
Arc	80	81	10.0	10.0	10.0
Arc	80	92	62.64	62.64	62.64
Arc	80	82	31.62	31.62	31.62
Arc	80	93	63.25	63.25	63.25
Arc	80	83	32.7	32.7	32.7
Arc	80	94	60.41	60.41	60.41
Arc	80	84	36.25	36.25	36.25
Arc	80	95	59.62	59.62	59.62
Arc	80	85	38.91	38.91	38.91
Arc	80	96	60.42	60.42	60.42
Arc	80	86	35.51	35.51	35.51
Arc	80	97	65.0	65.0	65.0
Arc	80	87	36.06	36.06	36.06
Arc	80	98	56.82	56.82	56.82
Arc	81	88	32.02	32.02	32.02
Arc	81	99	54.08	54.08	54.08
Arc	81	89	31.83	31.83	31.83
Arc	81	100	58.31	58.31	58.31
Arc	81	90	32.02	32.02	32.02
Arc	81	91	35.36	35.36	35.36
Arc	81	92	53.14	53.14	53.14
Arc	81	82	22.36	22.36	22.36
Arc	81	93	53.85	53.85	53.85
Arc	81	83	23.85	23.85	23.85
Arc	81	94	51.08	51.08	51.08
Arc	81	84	27.46	27.46	27.46
Arc	81	95	50.54	50.54	50.54
Arc	81	85	30.23	30.23	30.23
Arc	81	96	51.48	51.48	51.48
Arc	81	86	27.59	27.59	27.59
Arc	81	97	55.9	55.9	55.9
Arc	81	87	28.28	28.28	28.28
Arc	81	98	48.26	48.26	48.26
Arc	82	88	11.18	11.18	11.18
Arc	82	99	32.02	32.02	32.02
Arc	82	89	12.37	12.37	12.37
Arc	82	100	36.06	36.06	36.06
Arc	82	90	15.0	15.0	15.0
Arc	82	91	15.81	15.81	15.81
Arc	82	92	31.05	31.05	31.05
Arc	82	93	31.62	31.62	31.62
Arc	82	83	3.0	3.0	3.0
Arc	82	94	28.79	28.79	28.79
Arc	82	84	5.83	5.83	5.83
Arc	82	95	28.18	28.18	28.18
Arc	82	85	8.6	8.6	8.6
Arc	82	96	29.15	29.15	29.15
Arc	82	86	9.0	9.0	9.0
Arc	82	97	33.54	33.54	33.54
Arc	82	87	10.0	10.0	10.0
Arc	82	98	26.25	26.25	26.25
Arc	83	88	8.6	8.6	8.6
Arc	83	99	30.23	30.23	30.23
Arc	83	89	9.49	9.49	9.49
Arc	83	100	34.48	34.48	34.48
Arc	83	90	12.0	12.0	12.0
Arc	83	91	13.0	13.0	13.0
Arc	83	92	30.41	30.41	30.41
Arc	83	93	30.81	30.81	30.81
Arc	83	94	27.89	27.89	27.89
Arc	83	84	3.61	3.61	3.61
Arc	83	95	26.93	26.93	26.93
Arc	83	85	6.4	6.4	6.4
Arc	83	96	27.73	27.73	27.73
Arc	83	86	6.0	6.0	6.0
Arc	83	97	32.31	32.31	32.31
Arc	83	87	7.0	7.0	7.0
Arc	83	98	24.41	24.41	24.41
Arc	84	88	5.39	5.39	5.39
Arc	84	99	26.63	26.63	26.63
Arc	84	89	7.0	7.0	7.0
Arc	84	100	30.89	30.89	30.89
Arc	84	90	10.44	10.44	10.44
Arc	84	91	10.2	10.2	10.2
Arc	84	92	27.17	27.17	27.17
Arc	84	93	27.46	27.46	27.46
Arc	84	94	24.52	24.52	24.52
Arc	84	95	23.41	23.41	23.41
Arc	84	85	2.83	2.83	2.83
Arc	84	96	24.17	24.17	24.17
Arc	84	86	5.0	5.0	5.0
Arc	84	97	28.79	28.79	28.79
Arc	84	87	5.83	5.83	5.83
Arc	84	98	20.81	20.81	20.81
Arc	85	88	3.0	3.0	3.0
Arc	85	99	23.85	23.85	23.85
Arc	85	89	5.39	5.39	5.39
Arc	85	100	28.18	28.18	28.18
Arc	85	90	9.43	9.43	9.43
Arc	85	91	8.0	8.0	8.0
Arc	85	92	25.02	25.02	25.02
Arc	85	93	25.18	25.18	25.18
Arc	85	94	22.2	22.2	22.2
Arc	85	95	20.88	20.88	20.88
Arc	85	96	21.54	21.54	21.54
Arc	85	86	5.39	5.39	5.39
Arc	85	97	26.25	26.25	26.25
Arc	85	87	5.83	5.83	5.83
Arc	85	98	18.03	18.03	18.03
Arc	86	88	5.1	5.1	5.1
Arc	86	99	27.31	27.31	27.31
Arc	86	89	4.24	4.24	4.24
Arc	86	100	31.95	31.95	31.95
Arc	86	90	6.0	6.0	6.0
Arc	86	91	7.81	7.81	7.81
Arc	86	92	30.02	30.02	30.02
Arc	86	93	30.02	30.02	30.02
Arc	86	94	27.02	27.02	27.02
Arc	86	95	25.32	25.32	25.32
Arc	86	96	25.71	25.71	25.71
Arc	86	97	30.59	30.59	30.59
Arc	86	87	1.0	1.0	1.0
Arc	86	98	21.54	21.54	21.54
Arc	87	88	5.0	5.0	5.0
Arc	87	99	26.93	26.93	26.93
Arc	87	89	3.61	3.61	3.61
Arc	87	100	31.62	31.62	31.62
Arc	87	90	5.0	5.0	5.0
Arc	87	91	7.07	7.07	7.07
Arc	87	92	30.07	30.07	30.07
Arc	87	93	30.0	30.0	30.0
Arc	87	94	27.0	27.0	27.0
Arc	87	95	25.18	25.18	25.18
Arc	87	96	25.5	25.5	25.5
Arc	87	97	30.41	30.41	30.41
Arc	87	98	21.19	21.19	21.19

//Opt	Name	Value
Option	C_DV	200.0
Option	b	50.0
Option	F	79.69
Option	T_SV	1236.0
Option	T_DV	1236.0
Option	c	0.0
